1,335,794.37,583.3,238.13,136.7,1,-1,-1,-1
2,335,770.96,574.2,263.54,143.77,1,-1,-1,-1
3,335,741.44,489.73,283.86,222.17,1,-1,-1,-1
4,335,730.25,408.32,297.05,253.68,1,-1,-1,-1
5,335,725.16,345.22,297.05,253.68,1,-1,-1,-1
6,335,708.88,299.43,252.32,259.77,1,-1,-1,-1
7,335,699.72,256.69,245.18,267.91,1,-1,-1,-1
7,340,1195.33,275.97,84.67,74.33,1,-1,-1,-1
8,335,686.49,227.17,245.18,267.92,1,-1,-1,-1
8,340,1147.49,253.58,132.51,109.92,1,-1,-1,-1
9,335,676.3,203.8,226.83,255.72,1,-1,-1,-1
9,340,1107.8,236.28,172.2,126.22,1,-1,-1,-1
10,335,667.14,188.54,226.83,255.71,1,-1,-1,-1
10,340,1074.22,221.01,188.48,140.45,1,-1,-1,-1
11,335,663.07,162.08,218.66,244.54,1,-1,-1,-1
11,340,1043.69,197.61,211.9,152.68,1,-1,-1,-1
12,335,632.5,149.89,204.45,219.08,1,-1,-1,-1
12,340,1017.23,178.27,211.9,152.68,1,-1,-1,-1
13,335,634.54,134.62,218.74,182.43,1,-1,-1,-1
13,340,1000.95,167.08,185.45,144.52,1,-1,-1,-1
14,335,630.47,128.52,158.63,143.68,1,-1,-1,-1
14,340,974.49,157.92,159.01,109.88,1,-1,-1,-1
15,335,643.7,140.73,112.9,105.07,1,-1,-1,-1
15,340,953.12,143.67,169.18,119.03,1,-1,-1,-1
