5,5,134.64,418.48,104.1,140.36,1,-1,-1,-1
6,5,134.6,176.74,322.5,294.96,1,-1,-1,-1
7,5,145.0,75.37,456.4,333.93,1,-1,-1,-1
8,5,172.3,41.58,531.8,311.82,1,-1,-1,-1
9,5,208.69,32.5,564.31,253.3,1,-1,-1,-1
10,5,396.08,50.07,421.42,191.53,1,-1,-1,-1
11,5,472.54,45.81,367.99,173.46,1,-1,-1,-1
12,5,547.63,42.92,316.12,162.15,1,-1,-1,-1
13,5,632.24,70.4,250.66,126.0,1,-1,-1,-1
14,5,706.1,45.96,200.3,144.64,1,-1,-1,-1
15,5,760.41,68.16,157.49,135.24,1,-1,-1,-1
16,5,801.42,89.53,128.23,114.97,1,-1,-1,-1
17,5,814.48,86.91,120.92,118.59,1,-1,-1,-1
18,5,839.81,101.8,108.39,114.9,1,-1,-1,-1
19,5,862.8,109.38,94.5,93.22,1,-1,-1,-1
20,5,878.99,114.86,83.48,82.17,1,-1,-1,-1
21,5,881.59,117.99,79.11,79.91,1,-1,-1,-1
22,5,881.07,125.83,76.43,74.17,1,-1,-1,-1
23,5,892.04,141.5,65.46,73.2,1,-1,-1,-1
24,5,906.25,140.25,60.05,72.78,1,-1,-1,-1
