1,1,578.42,128.0,36.68,33.7,1,-1,-1,-1
2,1,575.36,109.68,38.74,49.95,1,-1,-1,-1
3,1,559.08,77.11,43.82,59.19,1,-1,-1,-1
4,1,541.78,53.71,48.42,51.09,1,-1,-1,-1
5,1,526.52,54.72,48.92,45.0,1,-1,-1,-1
6,1,526.5,73.0,58.09,95.92,1,-1,-1,-1
7,1,534.67,115.7,49.93,101.05,1,-1,-1,-1
8,1,519.41,163.57,62.17,77.6,1,-1,-1,-1
9,1,503.12,199.2,64.18,70.47,1,-1,-1,-1
10,1,494.98,197.12,66.18,76.62,1,-1,-1,-1
11,1,500.1,181.9,107.85,86.75,1,-1,-1,-1
12,1,536.7,160.6,124.17,113.13,1,-1,-1,-1
13,1,581.5,122.95,122.11,140.65,1,-1,-1,-1
14,1,610.0,13.04,127.19,223.06,1,-1,-1,-1
15,1,602.9,0.0,133.3,190.3,1,-1,-1,-1
22,4,517.36,0.0,444.74,254.3,1,-1,-1,-1
23,4,491.91,0.0,522.09,294.0,1,-1,-1,-1
24,4,547.88,0.0,731.76,330.7,1,-1,-1,-1
25,4,622.18,0.0,578.42,311.35,1,-1,-1,-1
26,4,723.94,0.0,150.96,197.37,1,-1,-1,-1
27,4,803.32,0.0,164.19,140.38,1,-1,-1,-1
28,4,284.82,0.0,902.52,180.55,1,-1,-1,-1
29,4,285.3,0.0,972.2,266.6,1,-1,-1,-1
30,4,343.3,0.0,728.1,316.4,1,-1,-1,-1
31,4,391.11,43.76,324.19,387.64,1,-1,-1,-1
32,4,427.7,115.0,290.62,271.61,1,-1,-1,-1
33,4,451.11,160.8,228.59,202.3,1,-1,-1,-1
34,4,487.74,171.99,125.86,230.81,1,-1,-1,-1
35,4,497.92,171.99,138.08,171.81,1,-1,-1,-1
36,4,518.27,173.01,90.23,163.69,1,-1,-1,-1
37,4,543.71,182.17,63.69,120.93,1,-1,-1,-1
38,4,559.99,192.34,51.49,78.24,1,-1,-1,-1
