1,85,193.64,108.67,176.93,213.81,1,-1,-1,-1
2,85,211.14,108.67,161.11,207.74,1,-1,-1,-1
3,85,228.65,108.67,145.29,201.67,1,-1,-1,-1
4,85,244.97,112.6,131.21,194.43,1,-1,-1,-1
5,85,260.1,120.46,118.89,186.04,1,-1,-1,-1
6,85,275.26,128.32,118.89,177.65,1,-1,-1,-1
7,85,289.58,137.94,114.68,163.6,1,-1,-1,-1
8,85,303.05,149.32,106.28,143.9,1,-1,-1,-1
9,85,316.52,160.7,97.88,124.2,1,-1,-1,-1
10,85,326.27,154.83,100.46,116.42,1,-1,-1,-1
11,85,336.99,144.75,99.65,113.34,1,-1,-1,-1
12,85,348.7,130.46,95.41,114.94,1,-1,-1,-1
13,85,346.26,117.28,101.49,114.47,1,-1,-1,-1
14,85,343.83,104.1,107.57,114.01,1,-1,-1,-1
15,85,351.1,90.45,117.84,115.45,1,-1,-1,-1
16,85,358.41,85.1,123.69,113.0,1,-1,-1,-1
17,85,365.23,90.3,123.34,108.77,1,-1,-1,-1
18,85,367.49,92.1,118.61,108.27,1,-1,-1,-1
19,85,365.2,90.5,109.5,111.5,1,-1,-1,-1
20,85,367.3,98.13,104.97,106.14,1,-1,-1,-1
21,85,369.4,105.77,100.43,100.76,1,-1,-1,-1
22,85,371.5,113.4,95.9,95.4,1,-1,-1,-1
23,85,374.1,118.44,91.84,94.44,1,-1,-1,-1
24,85,376.7,123.47,87.77,93.49,1,-1,-1,-1
25,85,379.54,126.47,82.99,93.02,1,-1,-1,-1
26,85,382.63,127.44,77.49,93.02,1,-1,-1,-1
27,85,385.72,128.4,71.98,93.04,1,-1,-1,-1
28,85,388.47,131.0,69.39,92.86,1,-1,-1,-1
29,85,391.22,133.6,66.81,92.69,1,-1,-1,-1
30,85,393.82,135.1,65.51,92.6,1,-1,-1,-1
