2,111,1861.99,206.64,58.01,137.76,1,-1,-1,-1
3,111,1456.46,50.69,463.54,345.71,1,-1,-1,-1
4,111,1219.94,63.68,477.76,318.42,1,-1,-1,-1
5,111,1056.84,68.88,375.67,257.97,1,-1,-1,-1
6,111,928.7,46.86,383.23,255.94,1,-1,-1,-1
7,111,858.3,33.3,381.43,221.6,1,-1,-1,-1
8,111,813.2,15.3,385.9,207.1,1,-1,-1,-1
9,111,767.17,24.2,391.4,151.2,1,-1,-1,-1
10,111,721.14,43.15,388.76,113.25,1,-1,-1,-1
11,111,693.16,14.27,371.54,114.13,1,-1,-1,-1
12,111,658.9,0.0,353.45,108.5,1,-1,-1,-1
13,111,703.1,0.0,215.4,62.47,1,-1,-1,-1
14,111,830.37,0.0,21.13,43.0,1,-1,-1,-1
