1,130,151.32,454.92,165.49,137.76,1,-1,-1,-1
2,130,160.34,428.5,131.46,169.72,1,-1,-1,-1
3,130,168.45,479.7,152.65,139.4,1,-1,-1,-1
4,130,188.6,441.05,165.47,188.05,1,-1,-1,-1
5,130,216.4,429.1,123.6,196.5,1,-1,-1,-1
6,130,264.04,432.26,130.48,178.13,1,-1,-1,-1
7,130,295.45,426.12,113.52,162.23,1,-1,-1,-1
8,130,321.75,443.45,102.01,133.05,1,-1,-1,-1
9,130,357.5,451.73,100.94,123.01,1,-1,-1,-1
10,130,385.3,431.13,91.92,139.67,1,-1,-1,-1
11,130,399.0,438.35,106.38,98.55,1,-1,-1,-1
12,130,427.9,416.66,104.17,97.84,1,-1,-1,-1
13,130,418.53,384.1,105.57,78.42,1,-1,-1,-1
14,130,388.2,334.28,174.1,72.62,1,-1,-1,-1
15,130,358.6,283.74,239.1,79.16,1,-1,-1,-1
