1,22,309.96,297.13,201.6,422.87,1,-1,-1,-1
2,22,254.0,258.46,289.1,461.54,1,-1,-1,-1
3,22,215.3,246.25,354.26,471.75,1,-1,-1,-1
4,22,184.8,164.84,415.29,534.86,1,-1,-1,-1
5,22,175.6,138.38,431.62,554.22,1,-1,-1,-1
6,22,185.8,109.88,432.61,586.8,1,-1,-1,-1
7,22,188.9,94.62,436.63,623.48,1,-1,-1,-1
8,22,214.3,89.53,402.08,630.47,1,-1,-1,-1
9,22,269.25,82.4,401.05,637.6,1,-1,-1,-1
10,22,302.84,82.4,401.04,637.6,1,-1,-1,-1
11,22,341.5,82.4,425.48,637.6,1,-1,-1,-1
12,22,362.9,82.4,427.49,616.23,1,-1,-1,-1
13,22,385.29,94.61,420.31,546.99,1,-1,-1,-1
14,22,400.6,97.7,424.34,490.98,1,-1,-1,-1
15,22,425.0,106.9,411.13,433.95,1,-1,-1,-1
16,22,436.19,110.97,411.11,391.23,1,-1,-1,-1
17,22,444.3,124.2,413.18,351.54,1,-1,-1,-1
18,22,447.4,138.4,422.29,306.81,1,-1,-1,-1
19,22,448.42,121.1,422.29,306.81,1,-1,-1,-1
20,22,454.5,130.3,421.3,271.15,1,-1,-1,-1
21,22,462.6,132.3,423.37,248.8,1,-1,-1,-1
22,22,466.7,144.5,420.29,222.35,1,-1,-1,-1
23,22,485.0,168.9,405.04,187.77,1,-1,-1,-1
24,22,499.2,182.1,392.88,147.1,1,-1,-1,-1
25,22,516.5,180.1,382.7,140.96,1,-1,-1,-1
26,22,520.57,176.03,382.7,140.96,1,-1,-1,-1
27,22,541.9,174.0,358.32,136.88,1,-1,-1,-1
28,22,546.99,172.98,358.32,136.88,1,-1,-1,-1
29,22,551.1,185.2,353.19,112.45,1,-1,-1,-1
30,22,571.5,185.2,332.79,107.4,1,-1,-1,-1
31,22,573.54,180.11,332.78,107.4,1,-1,-1,-1
32,22,591.9,193.3,314.42,95.23,1,-1,-1,-1
33,22,610.2,191.25,283.91,88.12,1,-1,-1,-1
34,22,628.5,189.2,253.4,81.01,1,-1,-1,-1
35,22,640.7,184.1,230.0,84.08,1,-1,-1,-1
36,22,666.1,179.0,190.36,87.14,1,-1,-1,-1
37,22,687.5,173.9,164.89,93.26,1,-1,-1,-1
38,22,705.8,177.0,137.43,88.12,1,-1,-1,-1
39,22,718.0,180.1,123.19,86.04,1,-1,-1,-1
40,22,730.2,173.0,110.99,93.14,1,-1,-1,-1
41,22,747.5,174.0,91.66,95.19,1,-1,-1,-1
42,22,760.7,185.2,69.3,85.01,1,-1,-1,-1
43,22,756.6,205.6,73.4,64.61,1,-1,-1,-1
44,22,751.51,205.1,77.49,68.16,1,-1,-1,-1
45,22,746.42,204.6,81.58,71.72,1,-1,-1,-1
46,22,744.39,207.7,79.51,68.62,1,-1,-1,-1
47,22,741.34,205.67,79.51,68.61,1,-1,-1,-1
48,22,739.3,228.1,84.6,50.25,1,-1,-1,-1
49,22,737.26,232.17,84.6,50.25,1,-1,-1,-1
50,22,728.1,232.17,84.6,50.25,1,-1,-1,-1
51,22,731.16,237.26,84.6,50.25,1,-1,-1,-1
52,22,731.16,239.78,80.52,47.73,1,-1,-1,-1
53,22,731.16,242.3,76.44,45.21,1,-1,-1,-1
54,22,727.09,250.4,31.71,34.06,1,-1,-1,-1
55,22,726.83,249.13,31.72,34.05,1,-1,-1,-1
56,22,726.58,247.86,31.71,34.05,1,-1,-1,-1
57,22,726.32,246.58,31.72,34.06,1,-1,-1,-1
