1,144,1150.14,120.47,126.19,104.82,1,-1,-1,-1
2,144,1130.81,105.2,145.49,122.1,1,-1,-1,-1
3,144,1127.42,101.81,151.35,119.36,1,-1,-1,-1
4,144,1125.72,97.06,154.28,117.99,1,-1,-1,-1
5,144,1112.95,97.05,164.0,112.91,1,-1,-1,-1
6,144,1088.0,108.2,183.86,90.57,1,-1,-1,-1
7,144,1071.73,106.13,170.61,85.51,1,-1,-1,-1
8,144,1065.6,100.0,148.25,83.5,1,-1,-1,-1
9,144,1070.2,108.7,122.28,68.18,1,-1,-1,-1
10,144,1075.79,111.26,88.2,52.9,1,-1,-1,-1
13,144,1038.55,87.89,58.54,52.93,1,-1,-1,-1
14,144,1030.1,80.78,43.72,52.95,1,-1,-1,-1
15,144,1011.78,84.85,43.72,52.95,1,-1,-1,-1
16,144,996.52,61.44,43.72,52.95,1,-1,-1,-1
17,144,982.27,44.14,43.72,52.95,1,-1,-1,-1
18,144,961.2,42.45,52.92,52.95,1,-1,-1,-1
19,144,951.7,43.12,52.92,52.96,1,-1,-1,-1
20,144,945.62,52.79,42.72,42.83,1,-1,-1,-1
21,144,938.5,59.41,42.71,42.82,1,-1,-1,-1
22,144,928.32,62.46,42.71,42.82,1,-1,-1,-1
23,144,914.07,67.55,41.66,42.82,1,-1,-1,-1
24,144,904.91,64.49,41.66,42.83,1,-1,-1,-1
25,144,900.84,62.46,41.66,42.82,1,-1,-1,-1
26,144,890.67,59.41,41.65,42.82,1,-1,-1,-1
