20,13,141.27,362.6,124.73,266.4,1,-1,-1,-1
21,13,155.6,454.87,149.4,314.53,1,-1,-1,-1
22,13,166.0,488.66,181.9,418.54,1,-1,-1,-1
23,13,197.2,523.75,190.99,396.45,1,-1,-1,-1
24,13,228.4,560.15,192.28,339.25,1,-1,-1,-1
25,13,247.7,587.0,183.27,273.1,1,-1,-1,-1
26,13,279.29,584.29,172.41,232.51,1,-1,-1,-1
27,13,302.15,572.87,167.28,202.98,1,-1,-1,-1
28,13,347.88,548.2,149.82,189.14,1,-1,-1,-1
29,13,362.3,550.91,139.91,160.29,1,-1,-1,-1
30,13,393.0,538.27,133.58,147.63,1,-1,-1,-1
31,13,414.7,521.12,119.1,138.58,1,-1,-1,-1
